NumEvaluations(dimensionless) LOneError(milliseconds) APAP(dimensionless) APNoDep(dimensionless) APNoRep(dimensionless) NoDepAP(dimensionless) NoDepNoDep(dimensionless) NoDepNoRep(dimensionless) NoRepAP(dimensionless) NoRepNoDep(dimensionless) NoRepNoRep(dimensionless)
  3.48000000e+02   7.06581116e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06710000e+04   0.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  7.08000000e+02   5.96512299e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.04800000e+03   4.11656380e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.40200000e+03   3.41250114e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.75700000e+03   3.21293068e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  2.08300000e+03   3.15852165e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  2.42100000e+03   2.95249367e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  2.75300000e+03   2.88965244e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  3.07700000e+03   2.78809090e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  3.39800000e+03   2.54982357e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  3.72500000e+03   2.47021523e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  4.05200000e+03   2.24441986e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  4.37700000e+03   2.19545689e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  4.70600000e+03   2.01124878e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  5.03500000e+03   1.85128880e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  5.35500000e+03   1.79524727e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  5.67700000e+03   1.66793404e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  5.99800000e+03   1.57524977e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  6.33000000e+03   1.28365850e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  6.66300000e+03   1.08303814e+01   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  6.98300000e+03   9.69393253e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06650000e+04   6.00000000e+00   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  7.31600000e+03   9.65841484e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06570000e+04   1.40000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  7.68300000e+03   9.65496635e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06550000e+04   1.60000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  8.04000000e+03   9.65496635e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06550000e+04   1.60000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  8.39100000e+03   9.65496635e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06550000e+04   1.60000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  8.72200000e+03   9.65027809e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06550000e+04   1.60000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  9.04500000e+03   9.61995602e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06550000e+04   1.60000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  9.38300000e+03   9.58653069e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06370000e+04   3.40000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  9.70500000e+03   9.53635216e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06000000e+04   7.10000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.00370000e+04   9.51714325e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.06000000e+04   7.10000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.03770000e+04   9.47027206e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.05870000e+04   8.40000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.06990000e+04   9.41696167e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.05870000e+04   8.40000000e+01   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.10410000e+04   9.38875484e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.05520000e+04   1.19000000e+02   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.13650000e+04   9.34931278e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.05370000e+04   1.34000000e+02   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.16930000e+04   9.32444668e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.05250000e+04   1.46000000e+02   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
  1.20170000e+04   9.28843975e+00   8.60270000e+04   0.00000000e+00   0.00000000e+00   1.05100000e+04   1.61000000e+02   0.00000000e+00   3.30200000e+03   0.00000000e+00   0.00000000e+00 
